:START_ID(GridCell),:END_ID(GridCell),distance_m:float
ghsl_8099_cell_02052,ghsl_8099_cell_02134,1000.0
ghsl_8099_cell_02052,ghsl_8099_cell_02135,1414.2
ghsl_8099_cell_02053,ghsl_8099_cell_01966,1414.2
ghsl_8099_cell_02053,ghsl_8099_cell_01967,1000.0
ghsl_8099_cell_02053,ghsl_8099_cell_01968,1414.2
ghsl_8099_cell_02053,ghsl_8099_cell_02052,1000.0
ghsl_8099_cell_02053,ghsl_8099_cell_02054,1000.0
ghsl_8099_cell_02053,ghsl_8099_cell_02134,1414.2
ghsl_8099_cell_02053,ghsl_8099_cell_02135,1000.0
ghsl_8099_cell_02053,ghsl_8099_cell_02136,1414.2
ghsl_8099_cell_02054,ghsl_8099_cell_01967,1414.2
ghsl_8099_cell_02054,ghsl_8099_cell_01968,1000.0
ghsl_8099_cell_02054,ghsl_8099_cell_01969,1414.2
ghsl_8099_cell_02054,ghsl_8099_cell_02053,1000.0
ghsl_8099_cell_02054,ghsl_8099_cell_02055,1000.0
ghsl_8099_cell_02054,ghsl_8099_cell_02135,1414.2
ghsl_8099_cell_02054,ghsl_8099_cell_02136,1000.0
ghsl_8099_cell_02054,ghsl_8099_cell_02137,1414.2
ghsl_8099_cell_02055,ghsl_8099_cell_01968,1414.2
ghsl_8099_cell_02055,ghsl_8099_cell_01969,1000.0
ghsl_8099_cell_02055,ghsl_8099_cell_01970,1414.2
ghsl_8099_cell_02055,ghsl_8099_cell_02054,1000.0
ghsl_8099_cell_02055,ghsl_8099_cell_02056,1000.0
ghsl_8099_cell_02055,ghsl_8099_cell_02136,1414.2
ghsl_8099_cell_02055,ghsl_8099_cell_02137,1000.0
ghsl_8099_cell_02055,ghsl_8099_cell_02138,1414.2
ghsl_8099_cell_02056,ghsl_8099_cell_01969,1414.2
ghsl_8099_cell_02056,ghsl_8099_cell_01970,1000.0
ghsl_8099_cell_02056,ghsl_8099_cell_01971,1414.2
ghsl_8099_cell_02056,ghsl_8099_cell_02055,1000.0
ghsl_8099_cell_02056,ghsl_8099_cell_02057,1000.0
ghsl_8099_cell_02056,ghsl_8099_cell_02137,1414.2
ghsl_8099_cell_02056,ghsl_8099_cell_02138,1000.0
ghsl_8099_cell_02056,ghsl_8099_cell_02139,1414.2
ghsl_8099_cell_02057,ghsl_8099_cell_01970,1414.2
ghsl_8099_cell_02057,ghsl_8099_cell_01971,1000.0
ghsl_8099_cell_02057,ghsl_8099_cell_01972,1414.2
ghsl_8099_cell_02057,ghsl_8099_cell_02056,1000.0
ghsl_8099_cell_02057,ghsl_8099_cell_02058,1000.0
ghsl_8099_cell_02057,ghsl_8099_cell_02138,1414.2
ghsl_8099_cell_02057,ghsl_8099_cell_02139,1000.0
ghsl_8099_cell_02057,ghsl_8099_cell_02140,1414.2
ghsl_8099_cell_02058,ghsl_8099_cell_01971,1414.2
ghsl_8099_cell_02058,ghsl_8099_cell_01972,1000.0
ghsl_8099_cell_02058,ghsl_8099_cell_01973,1414.2
ghsl_8099_cell_02058,ghsl_8099_cell_02057,1000.0
ghsl_8099_cell_02058,ghsl_8099_cell_02059,1000.0
ghsl_8099_cell_02058,ghsl_8099_cell_02139,1414.2
ghsl_8099_cell_02058,ghsl_8099_cell_02140,1000.0
ghsl_8099_cell_02058,ghsl_8099_cell_02141,1414.2
ghsl_8099_cell_02059,ghsl_8099_cell_01972,1414.2
ghsl_8099_cell_02059,ghsl_8099_cell_01973,1000.0
ghsl_8099_cell_02059,ghsl_8099_cell_01974,1414.2
ghsl_8099_cell_02059,ghsl_8099_cell_02058,1000.0
ghsl_8099_cell_02059,ghsl_8099_cell_02060,1000.0
ghsl_8099_cell_02059,ghsl_8099_cell_02140,1414.2
ghsl_8099_cell_02059,ghsl_8099_cell_02141,1000.0
ghsl_8099_cell_02059,ghsl_8099_cell_02142,1414.2
ghsl_8099_cell_02060,ghsl_8099_cell_01973,1414.2
ghsl_8099_cell_02060,ghsl_8099_cell_01974,1000.0
ghsl_8099_cell_02060,ghsl_8099_cell_01975,1414.2
ghsl_8099_cell_02060,ghsl_8099_cell_02059,1000.0
ghsl_8099_cell_02060,ghsl_8099_cell_02061,1000.0
ghsl_8099_cell_02060,ghsl_8099_cell_02141,1414.2
ghsl_8099_cell_02060,ghsl_8099_cell_02142,1000.0
ghsl_8099_cell_02060,ghsl_8099_cell_02143,1414.2
ghsl_8099_cell_02061,ghsl_8099_cell_01974,1414.2
ghsl_8099_cell_02061,ghsl_8099_cell_01975,1000.0
ghsl_8099_cell_02061,ghsl_8099_cell_01976,1414.2
ghsl_8099_cell_02061,ghsl_8099_cell_02060,1000.0
ghsl_8099_cell_02061,ghsl_8099_cell_02062,1000.0
ghsl_8099_cell_02061,ghsl_8099_cell_02142,1414.2
ghsl_8099_cell_02061,ghsl_8099_cell_02143,1000.0
ghsl_8099_cell_02061,ghsl_8099_cell_02144,1414.2
ghsl_8099_cell_02062,ghsl_8099_cell_01975,1414.2
ghsl_8099_cell_02062,ghsl_8099_cell_01976,1000.0
ghsl_8099_cell_02062,ghsl_8099_cell_01977,1414.2
ghsl_8099_cell_02062,ghsl_8099_cell_02061,1000.0
ghsl_8099_cell_02062,ghsl_8099_cell_02063,1000.0
ghsl_8099_cell_02062,ghsl_8099_cell_02143,1414.2
ghsl_8099_cell_02062,ghsl_8099_cell_02144,1000.0
ghsl_8099_cell_02062,ghsl_8099_cell_02145,1414.2
ghsl_8099_cell_02063,ghsl_8099_cell_01976,1414.2
ghsl_8099_cell_02063,ghsl_8099_cell_01977,1000.0
ghsl_8099_cell_02063,ghsl_8099_cell_01978,1414.2
ghsl_8099_cell_02063,ghsl_8099_cell_02062,1000.0
ghsl_8099_cell_02063,ghsl_8099_cell_02064,1000.0
ghsl_8099_cell_02063,ghsl_8099_cell_02144,1414.2
ghsl_8099_cell_02063,ghsl_8099_cell_02145,1000.0
ghsl_8099_cell_02063,ghsl_8099_cell_02146,1414.2
ghsl_8099_cell_02064,ghsl_8099_cell_01977,1414.2
ghsl_8099_cell_02064,ghsl_8099_cell_01978,1000.0
ghsl_8099_cell_02064,ghsl_8099_cell_01979,1414.2
ghsl_8099_cell_02064,ghsl_8099_cell_02063,1000.0
ghsl_8099_cell_02064,ghsl_8099_cell_02065,1000.0
ghsl_8099_cell_02064,ghsl_8099_cell_02145,1414.2
ghsl_8099_cell_02064,ghsl_8099_cell_02146,1000.0
ghsl_8099_cell_02064,ghsl_8099_cell_02147,1414.2
ghsl_8099_cell_02065,ghsl_8099_cell_01978,1414.2
ghsl_8099_cell_02065,ghsl_8099_cell_01979,1000.0
ghsl_8099_cell_02065,ghsl_8099_cell_01980,1414.2
ghsl_8099_cell_02065,ghsl_8099_cell_02064,1000.0
ghsl_8099_cell_02065,ghsl_8099_cell_02066,1000.0
ghsl_8099_cell_02065,ghsl_8099_cell_02146,1414.2
ghsl_8099_cell_02065,ghsl_8099_cell_02147,1000.0
ghsl_8099_cell_02065,ghsl_8099_cell_02148,1414.2
ghsl_8099_cell_02066,ghsl_8099_cell_01979,1414.2
ghsl_8099_cell_02066,ghsl_8099_cell_01980,1000.0
ghsl_8099_cell_02066,ghsl_8099_cell_01981,1414.2
ghsl_8099_cell_02066,ghsl_8099_cell_02065,1000.0
ghsl_8099_cell_02066,ghsl_8099_cell_02067,1000.0
ghsl_8099_cell_02066,ghsl_8099_cell_02147,1414.2
ghsl_8099_cell_02066,ghsl_8099_cell_02148,1000.0
ghsl_8099_cell_02066,ghsl_8099_cell_02149,1414.2
ghsl_8099_cell_02067,ghsl_8099_cell_01980,1414.2
ghsl_8099_cell_02067,ghsl_8099_cell_01981,1000.0
ghsl_8099_cell_02067,ghsl_8099_cell_01982,1414.2
ghsl_8099_cell_02067,ghsl_8099_cell_02066,1000.0
ghsl_8099_cell_02067,ghsl_8099_cell_02068,1000.0
ghsl_8099_cell_02067,ghsl_8099_cell_02148,1414.2
ghsl_8099_cell_02067,ghsl_8099_cell_02149,1000.0
ghsl_8099_cell_02067,ghsl_8099_cell_02150,1414.2
ghsl_8099_cell_02068,ghsl_8099_cell_01981,1414.2
ghsl_8099_cell_02068,ghsl_8099_cell_01982,1000.0
ghsl_8099_cell_02068,ghsl_8099_cell_01983,1414.2
ghsl_8099_cell_02068,ghsl_8099_cell_02067,1000.0
ghsl_8099_cell_02068,ghsl_8099_cell_02069,1000.0
ghsl_8099_cell_02068,ghsl_8099_cell_02149,1414.2
ghsl_8099_cell_02068,ghsl_8099_cell_02150,1000.0
ghsl_8099_cell_02068,ghsl_8099_cell_02151,1414.2
ghsl_8099_cell_02069,ghsl_8099_cell_01982,1414.2
ghsl_8099_cell_02069,ghsl_8099_cell_01983,1000.0
ghsl_8099_cell_02069,ghsl_8099_cell_01984,1414.2
ghsl_8099_cell_02069,ghsl_8099_cell_02068,1000.0
ghsl_8099_cell_02069,ghsl_8099_cell_02070,1000.0
ghsl_8099_cell_02069,ghsl_8099_cell_02150,1414.2
ghsl_8099_cell_02069,ghsl_8099_cell_02151,1000.0
ghsl_8099_cell_02069,ghsl_8099_cell_02152,1414.2
ghsl_8099_cell_02070,ghsl_8099_cell_01983,1414.2
ghsl_8099_cell_02070,ghsl_8099_cell_01984,1000.0
ghsl_8099_cell_02070,ghsl_8099_cell_01985,1414.2
ghsl_8099_cell_02070,ghsl_8099_cell_02069,1000.0
ghsl_8099_cell_02070,ghsl_8099_cell_02071,1000.0
ghsl_8099_cell_02070,ghsl_8099_cell_02151,1414.2
ghsl_8099_cell_02070,ghsl_8099_cell_02152,1000.0
ghsl_8099_cell_02070,ghsl_8099_cell_02153,1414.2
ghsl_8099_cell_02071,ghsl_8099_cell_01984,1414.2
ghsl_8099_cell_02071,ghsl_8099_cell_01985,1000.0
ghsl_8099_cell_02071,ghsl_8099_cell_01986,1414.2
ghsl_8099_cell_02071,ghsl_8099_cell_02070,1000.0
ghsl_8099_cell_02071,ghsl_8099_cell_02072,1000.0
ghsl_8099_cell_02071,ghsl_8099_cell_02152,1414.2
ghsl_8099_cell_02071,ghsl_8099_cell_02153,1000.0
ghsl_8099_cell_02071,ghsl_8099_cell_02154,1414.2
ghsl_8099_cell_02072,ghsl_8099_cell_01985,1414.2
ghsl_8099_cell_02072,ghsl_8099_cell_01986,1000.0
ghsl_8099_cell_02072,ghsl_8099_cell_01987,1414.2
ghsl_8099_cell_02072,ghsl_8099_cell_02071,1000.0
ghsl_8099_cell_02072,ghsl_8099_cell_02073,1000.0
ghsl_8099_cell_02072,ghsl_8099_cell_02153,1414.2
ghsl_8099_cell_02072,ghsl_8099_cell_02154,1000.0
ghsl_8099_cell_02072,ghsl_8099_cell_02155,1414.2
ghsl_8099_cell_02073,ghsl_8099_cell_01986,1414.2
ghsl_8099_cell_02073,ghsl_8099_cell_01987,1000.0
ghsl_8099_cell_02073,ghsl_8099_cell_01988,1414.2
ghsl_8099_cell_02073,ghsl_8099_cell_02072,1000.0
ghsl_8099_cell_02073,ghsl_8099_cell_02074,1000.0
ghsl_8099_cell_02073,ghsl_8099_cell_02154,1414.2
ghsl_8099_cell_02073,ghsl_8099_cell_02155,1000.0
ghsl_8099_cell_02073,ghsl_8099_cell_02156,1414.2
ghsl_8099_cell_02074,ghsl_8099_cell_01987,1414.2
ghsl_8099_cell_02074,ghsl_8099_cell_01988,1000.0
ghsl_8099_cell_02074,ghsl_8099_cell_01989,1414.2
ghsl_8099_cell_02074,ghsl_8099_cell_02073,1000.0
ghsl_8099_cell_02074,ghsl_8099_cell_02075,1000.0
ghsl_8099_cell_02074,ghsl_8099_cell_02155,1414.2
ghsl_8099_cell_02074,ghsl_8099_cell_02156,1000.0
ghsl_8099_cell_02074,ghsl_8099_cell_02157,1414.2
ghsl_8099_cell_02075,ghsl_8099_cell_01988,1414.2
ghsl_8099_cell_02075,ghsl_8099_cell_01989,1000.0
ghsl_8099_cell_02075,ghsl_8099_cell_01990,1414.2
ghsl_8099_cell_02075,ghsl_8099_cell_02074,1000.0
ghsl_8099_cell_02075,ghsl_8099_cell_02076,1000.0
ghsl_8099_cell_02075,ghsl_8099_cell_02156,1414.2
ghsl_8099_cell_02075,ghsl_8099_cell_02157,1000.0
ghsl_8099_cell_02076,ghsl_8099_cell_01989,1414.2
ghsl_8099_cell_02076,ghsl_8099_cell_01990,1000.0
ghsl_8099_cell_02076,ghsl_8099_cell_01991,1414.2
ghsl_8099_cell_02076,ghsl_8099_cell_02075,1000.0
ghsl_8099_cell_02076,ghsl_8099_cell_02077,1000.0
ghsl_8099_cell_02076,ghsl_8099_cell_02157,1414.2
ghsl_8099_cell_02077,ghsl_8099_cell_01990,1414.2
ghsl_8099_cell_02077,ghsl_8099_cell_01991,1000.0
ghsl_8099_cell_02077,ghsl_8099_cell_01992,1414.2
ghsl_8099_cell_02077,ghsl_8099_cell_02076,1000.0
ghsl_8099_cell_02077,ghsl_8099_cell_02078,1000.0
ghsl_8099_cell_02078,ghsl_8099_cell_01991,1414.2
ghsl_8099_cell_02078,ghsl_8099_cell_01992,1000.0
ghsl_8099_cell_02078,ghsl_8099_cell_01993,1414.2
ghsl_8099_cell_02078,ghsl_8099_cell_02077,1000.0
ghsl_8099_cell_02079,ghsl_8099_cell_02080,1000.0
ghsl_8099_cell_02079,ghsl_8099_cell_02161,1414.2
ghsl_8099_cell_02079,ghsl_8099_cell_02162,1000.0
ghsl_8099_cell_02079,ghsl_8099_cell_02163,1414.2
ghsl_8099_cell_02080,ghsl_8099_cell_01997,1414.2
ghsl_8099_cell_02080,ghsl_8099_cell_02079,1000.0
ghsl_8099_cell_02080,ghsl_8099_cell_02081,1000.0
ghsl_8099_cell_02080,ghsl_8099_cell_02162,1414.2
ghsl_8099_cell_02080,ghsl_8099_cell_02163,1000.0
ghsl_8099_cell_02080,ghsl_8099_cell_02164,1414.2
ghsl_8099_cell_02081,ghsl_8099_cell_01997,1000.0
ghsl_8099_cell_02081,ghsl_8099_cell_01998,1414.2
ghsl_8099_cell_02081,ghsl_8099_cell_02080,1000.0
ghsl_8099_cell_02081,ghsl_8099_cell_02082,1000.0
ghsl_8099_cell_02081,ghsl_8099_cell_02163,1414.2
ghsl_8099_cell_02081,ghsl_8099_cell_02164,1000.0
ghsl_8099_cell_02081,ghsl_8099_cell_02165,1414.2
ghsl_8099_cell_02082,ghsl_8099_cell_01997,1414.2
ghsl_8099_cell_02082,ghsl_8099_cell_01998,1000.0
ghsl_8099_cell_02082,ghsl_8099_cell_01999,1414.2
ghsl_8099_cell_02082,ghsl_8099_cell_02081,1000.0
ghsl_8099_cell_02082,ghsl_8099_cell_02083,1000.0
ghsl_8099_cell_02082,ghsl_8099_cell_02164,1414.2
ghsl_8099_cell_02082,ghsl_8099_cell_02165,1000.0
ghsl_8099_cell_02082,ghsl_8099_cell_02166,1414.2
ghsl_8099_cell_02083,ghsl_8099_cell_01998,1414.2
ghsl_8099_cell_02083,ghsl_8099_cell_01999,1000.0
ghsl_8099_cell_02083,ghsl_8099_cell_02000,1414.2
ghsl_8099_cell_02083,ghsl_8099_cell_02082,1000.0
ghsl_8099_cell_02083,ghsl_8099_cell_02084,1000.0
ghsl_8099_cell_02083,ghsl_8099_cell_02165,1414.2
ghsl_8099_cell_02083,ghsl_8099_cell_02166,1000.0
ghsl_8099_cell_02083,ghsl_8099_cell_02167,1414.2
ghsl_8099_cell_02084,ghsl_8099_cell_01999,1414.2
ghsl_8099_cell_02084,ghsl_8099_cell_02000,1000.0
ghsl_8099_cell_02084,ghsl_8099_cell_02001,1414.2
ghsl_8099_cell_02084,ghsl_8099_cell_02083,1000.0
ghsl_8099_cell_02084,ghsl_8099_cell_02085,1000.0
ghsl_8099_cell_02084,ghsl_8099_cell_02166,1414.2
ghsl_8099_cell_02084,ghsl_8099_cell_02167,1000.0
ghsl_8099_cell_02084,ghsl_8099_cell_02168,1414.2
ghsl_8099_cell_02085,ghsl_8099_cell_02000,1414.2
ghsl_8099_cell_02085,ghsl_8099_cell_02001,1000.0
ghsl_8099_cell_02085,ghsl_8099_cell_02002,1414.2
ghsl_8099_cell_02085,ghsl_8099_cell_02084,1000.0
ghsl_8099_cell_02085,ghsl_8099_cell_02086,1000.0
ghsl_8099_cell_02085,ghsl_8099_cell_02167,1414.2
ghsl_8099_cell_02085,ghsl_8099_cell_02168,1000.0
ghsl_8099_cell_02085,ghsl_8099_cell_02169,1414.2
ghsl_8099_cell_02086,ghsl_8099_cell_02001,1414.2
ghsl_8099_cell_02086,ghsl_8099_cell_02002,1000.0
ghsl_8099_cell_02086,ghsl_8099_cell_02003,1414.2
ghsl_8099_cell_02086,ghsl_8099_cell_02085,1000.0
ghsl_8099_cell_02086,ghsl_8099_cell_02087,1000.0
ghsl_8099_cell_02086,ghsl_8099_cell_02168,1414.2
ghsl_8099_cell_02086,ghsl_8099_cell_02169,1000.0
ghsl_8099_cell_02086,ghsl_8099_cell_02170,1414.2
ghsl_8099_cell_02087,ghsl_8099_cell_02002,1414.2
ghsl_8099_cell_02087,ghsl_8099_cell_02003,1000.0
ghsl_8099_cell_02087,ghsl_8099_cell_02004,1414.2
ghsl_8099_cell_02087,ghsl_8099_cell_02086,1000.0
ghsl_8099_cell_02087,ghsl_8099_cell_02088,1000.0
ghsl_8099_cell_02087,ghsl_8099_cell_02169,1414.2
ghsl_8099_cell_02087,ghsl_8099_cell_02170,1000.0
ghsl_8099_cell_02087,ghsl_8099_cell_02171,1414.2
ghsl_8099_cell_02088,ghsl_8099_cell_02003,1414.2
ghsl_8099_cell_02088,ghsl_8099_cell_02004,1000.0
ghsl_8099_cell_02088,ghsl_8099_cell_02005,1414.2
ghsl_8099_cell_02088,ghsl_8099_cell_02087,1000.0
ghsl_8099_cell_02088,ghsl_8099_cell_02089,1000.0
ghsl_8099_cell_02088,ghsl_8099_cell_02170,1414.2
ghsl_8099_cell_02088,ghsl_8099_cell_02171,1000.0
ghsl_8099_cell_02088,ghsl_8099_cell_02172,1414.2
ghsl_8099_cell_02089,ghsl_8099_cell_02004,1414.2
ghsl_8099_cell_02089,ghsl_8099_cell_02005,1000.0
ghsl_8099_cell_02089,ghsl_8099_cell_02006,1414.2
ghsl_8099_cell_02089,ghsl_8099_cell_02088,1000.0
ghsl_8099_cell_02089,ghsl_8099_cell_02090,1000.0
ghsl_8099_cell_02089,ghsl_8099_cell_02171,1414.2
ghsl_8099_cell_02089,ghsl_8099_cell_02172,1000.0
ghsl_8099_cell_02089,ghsl_8099_cell_02173,1414.2
ghsl_8099_cell_02090,ghsl_8099_cell_02005,1414.2
ghsl_8099_cell_02090,ghsl_8099_cell_02006,1000.0
ghsl_8099_cell_02090,ghsl_8099_cell_02007,1414.2
ghsl_8099_cell_02090,ghsl_8099_cell_02089,1000.0
ghsl_8099_cell_02090,ghsl_8099_cell_02091,1000.0
ghsl_8099_cell_02090,ghsl_8099_cell_02172,1414.2
ghsl_8099_cell_02090,ghsl_8099_cell_02173,1000.0
ghsl_8099_cell_02090,ghsl_8099_cell_02174,1414.2
ghsl_8099_cell_02091,ghsl_8099_cell_02006,1414.2
ghsl_8099_cell_02091,ghsl_8099_cell_02007,1000.0
ghsl_8099_cell_02091,ghsl_8099_cell_02008,1414.2
ghsl_8099_cell_02091,ghsl_8099_cell_02090,1000.0
ghsl_8099_cell_02091,ghsl_8099_cell_02092,1000.0
ghsl_8099_cell_02091,ghsl_8099_cell_02173,1414.2
ghsl_8099_cell_02091,ghsl_8099_cell_02174,1000.0
ghsl_8099_cell_02091,ghsl_8099_cell_02175,1414.2
ghsl_8099_cell_02092,ghsl_8099_cell_02007,1414.2
ghsl_8099_cell_02092,ghsl_8099_cell_02008,1000.0
ghsl_8099_cell_02092,ghsl_8099_cell_02009,1414.2
ghsl_8099_cell_02092,ghsl_8099_cell_02091,1000.0
ghsl_8099_cell_02092,ghsl_8099_cell_02093,1000.0
ghsl_8099_cell_02092,ghsl_8099_cell_02174,1414.2
ghsl_8099_cell_02092,ghsl_8099_cell_02175,1000.0
ghsl_8099_cell_02092,ghsl_8099_cell_02176,1414.2
ghsl_8099_cell_02093,ghsl_8099_cell_02008,1414.2
ghsl_8099_cell_02093,ghsl_8099_cell_02009,1000.0
ghsl_8099_cell_02093,ghsl_8099_cell_02010,1414.2
ghsl_8099_cell_02093,ghsl_8099_cell_02092,1000.0
ghsl_8099_cell_02093,ghsl_8099_cell_02094,1000.0
ghsl_8099_cell_02093,ghsl_8099_cell_02175,1414.2
ghsl_8099_cell_02093,ghsl_8099_cell_02176,1000.0
ghsl_8099_cell_02093,ghsl_8099_cell_02177,1414.2
ghsl_8099_cell_02094,ghsl_8099_cell_02009,1414.2
ghsl_8099_cell_02094,ghsl_8099_cell_02010,1000.0
ghsl_8099_cell_02094,ghsl_8099_cell_02011,1414.2
ghsl_8099_cell_02094,ghsl_8099_cell_02093,1000.0
ghsl_8099_cell_02094,ghsl_8099_cell_02095,1000.0
ghsl_8099_cell_02094,ghsl_8099_cell_02176,1414.2
ghsl_8099_cell_02094,ghsl_8099_cell_02177,1000.0
ghsl_8099_cell_02094,ghsl_8099_cell_02178,1414.2
ghsl_8099_cell_02095,ghsl_8099_cell_02010,1414.2
ghsl_8099_cell_02095,ghsl_8099_cell_02011,1000.0
ghsl_8099_cell_02095,ghsl_8099_cell_02012,1414.2
ghsl_8099_cell_02095,ghsl_8099_cell_02094,1000.0
ghsl_8099_cell_02095,ghsl_8099_cell_02096,1000.0
ghsl_8099_cell_02095,ghsl_8099_cell_02177,1414.2
ghsl_8099_cell_02095,ghsl_8099_cell_02178,1000.0
ghsl_8099_cell_02095,ghsl_8099_cell_02179,1414.2
ghsl_8099_cell_02096,ghsl_8099_cell_02011,1414.2
ghsl_8099_cell_02096,ghsl_8099_cell_02012,1000.0
ghsl_8099_cell_02096,ghsl_8099_cell_02013,1414.2
ghsl_8099_cell_02096,ghsl_8099_cell_02095,1000.0
ghsl_8099_cell_02096,ghsl_8099_cell_02097,1000.0
ghsl_8099_cell_02096,ghsl_8099_cell_02178,1414.2
ghsl_8099_cell_02096,ghsl_8099_cell_02179,1000.0
ghsl_8099_cell_02096,ghsl_8099_cell_02180,1414.2
ghsl_8099_cell_02097,ghsl_8099_cell_02012,1414.2
ghsl_8099_cell_02097,ghsl_8099_cell_02013,1000.0
ghsl_8099_cell_02097,ghsl_8099_cell_02014,1414.2
ghsl_8099_cell_02097,ghsl_8099_cell_02096,1000.0
ghsl_8099_cell_02097,ghsl_8099_cell_02098,1000.0
ghsl_8099_cell_02097,ghsl_8099_cell_02179,1414.2
ghsl_8099_cell_02097,ghsl_8099_cell_02180,1000.0
ghsl_8099_cell_02097,ghsl_8099_cell_02181,1414.2
ghsl_8099_cell_02098,ghsl_8099_cell_02013,1414.2
ghsl_8099_cell_02098,ghsl_8099_cell_02014,1000.0
ghsl_8099_cell_02098,ghsl_8099_cell_02015,1414.2
ghsl_8099_cell_02098,ghsl_8099_cell_02097,1000.0
ghsl_8099_cell_02098,ghsl_8099_cell_02099,1000.0
ghsl_8099_cell_02098,ghsl_8099_cell_02180,1414.2
ghsl_8099_cell_02098,ghsl_8099_cell_02181,1000.0
ghsl_8099_cell_02098,ghsl_8099_cell_02182,1414.2
ghsl_8099_cell_02099,ghsl_8099_cell_02014,1414.2
ghsl_8099_cell_02099,ghsl_8099_cell_02015,1000.0
ghsl_8099_cell_02099,ghsl_8099_cell_02016,1414.2
ghsl_8099_cell_02099,ghsl_8099_cell_02098,1000.0
ghsl_8099_cell_02099,ghsl_8099_cell_02100,1000.0
ghsl_8099_cell_02099,ghsl_8099_cell_02181,1414.2
ghsl_8099_cell_02099,ghsl_8099_cell_02182,1000.0
ghsl_8099_cell_02099,ghsl_8099_cell_02183,1414.2
ghsl_8099_cell_02100,ghsl_8099_cell_02015,1414.2
ghsl_8099_cell_02100,ghsl_8099_cell_02016,1000.0
ghsl_8099_cell_02100,ghsl_8099_cell_02017,1414.2
ghsl_8099_cell_02100,ghsl_8099_cell_02099,1000.0
ghsl_8099_cell_02100,ghsl_8099_cell_02101,1000.0
ghsl_8099_cell_02100,ghsl_8099_cell_02182,1414.2
ghsl_8099_cell_02100,ghsl_8099_cell_02183,1000.0
ghsl_8099_cell_02101,ghsl_8099_cell_02016,1414.2
ghsl_8099_cell_02101,ghsl_8099_cell_02017,1000.0
ghsl_8099_cell_02101,ghsl_8099_cell_02018,1414.2
ghsl_8099_cell_02101,ghsl_8099_cell_02100,1000.0
ghsl_8099_cell_02101,ghsl_8099_cell_02102,1000.0
ghsl_8099_cell_02101,ghsl_8099_cell_02183,1414.2
ghsl_8099_cell_02102,ghsl_8099_cell_02017,1414.2
ghsl_8099_cell_02102,ghsl_8099_cell_02018,1000.0
ghsl_8099_cell_02102,ghsl_8099_cell_02019,1414.2
ghsl_8099_cell_02102,ghsl_8099_cell_02101,1000.0
ghsl_8099_cell_02102,ghsl_8099_cell_02103,1000.0
ghsl_8099_cell_02102,ghsl_8099_cell_02184,1414.2
ghsl_8099_cell_02103,ghsl_8099_cell_02018,1414.2
ghsl_8099_cell_02103,ghsl_8099_cell_02019,1000.0
ghsl_8099_cell_02103,ghsl_8099_cell_02102,1000.0
ghsl_8099_cell_02103,ghsl_8099_cell_02184,1000.0
ghsl_8099_cell_02104,ghsl_8099_cell_02020,1000.0
ghsl_8099_cell_02104,ghsl_8099_cell_02021,1414.2
ghsl_8099_cell_02104,ghsl_8099_cell_02105,1000.0
ghsl_8099_cell_02104,ghsl_8099_cell_02186,1414.2
ghsl_8099_cell_02104,ghsl_8099_cell_02187,1000.0
ghsl_8099_cell_02104,ghsl_8099_cell_02188,1414.2
ghsl_8099_cell_02105,ghsl_8099_cell_02020,1414.2
ghsl_8099_cell_02105,ghsl_8099_cell_02021,1000.0
ghsl_8099_cell_02105,ghsl_8099_cell_02022,1414.2
ghsl_8099_cell_02105,ghsl_8099_cell_02104,1000.0
ghsl_8099_cell_02105,ghsl_8099_cell_02106,1000.0
ghsl_8099_cell_02105,ghsl_8099_cell_02187,1414.2
ghsl_8099_cell_02105,ghsl_8099_cell_02188,1000.0
ghsl_8099_cell_02105,ghsl_8099_cell_02189,1414.2
ghsl_8099_cell_02106,ghsl_8099_cell_02021,1414.2
ghsl_8099_cell_02106,ghsl_8099_cell_02022,1000.0
ghsl_8099_cell_02106,ghsl_8099_cell_02023,1414.2
ghsl_8099_cell_02106,ghsl_8099_cell_02105,1000.0
ghsl_8099_cell_02106,ghsl_8099_cell_02107,1000.0
ghsl_8099_cell_02106,ghsl_8099_cell_02188,1414.2
ghsl_8099_cell_02106,ghsl_8099_cell_02189,1000.0
ghsl_8099_cell_02106,ghsl_8099_cell_02190,1414.2
ghsl_8099_cell_02107,ghsl_8099_cell_02022,1414.2
ghsl_8099_cell_02107,ghsl_8099_cell_02023,1000.0
ghsl_8099_cell_02107,ghsl_8099_cell_02024,1414.2
ghsl_8099_cell_02107,ghsl_8099_cell_02106,1000.0
ghsl_8099_cell_02107,ghsl_8099_cell_02108,1000.0
ghsl_8099_cell_02107,ghsl_8099_cell_02189,1414.2
ghsl_8099_cell_02107,ghsl_8099_cell_02190,1000.0
ghsl_8099_cell_02107,ghsl_8099_cell_02191,1414.2
ghsl_8099_cell_02108,ghsl_8099_cell_02023,1414.2
ghsl_8099_cell_02108,ghsl_8099_cell_02024,1000.0
ghsl_8099_cell_02108,ghsl_8099_cell_02025,1414.2
ghsl_8099_cell_02108,ghsl_8099_cell_02107,1000.0
ghsl_8099_cell_02108,ghsl_8099_cell_02109,1000.0
ghsl_8099_cell_02108,ghsl_8099_cell_02190,1414.2
ghsl_8099_cell_02108,ghsl_8099_cell_02191,1000.0
ghsl_8099_cell_02108,ghsl_8099_cell_02192,1414.2
ghsl_8099_cell_02109,ghsl_8099_cell_02024,1414.2
